,ID,case_name,url,cite,dock_raw,docket,summary,jurisdiction,court,case_date,plt,plt_typ,def,def_typ,judge,outcome,outcome_notes,agy,location,statute,species,AIM,TON,OOC,cites,appeals,ej_count,ej_keywords,science,experts,dr_phd,deference,climate_count,climate_keywords,housing_count,housing_keywords,cercla_flag,further_notes,ton_mc1,ton_mc2,ooc_mc1,ooc_mc2,judge_clean,First_Name,Middle,Last_Name,Middle_Initial,n.x,nid,jid,Last.Name,First.Name,Middle.Name,Suffix,Birth.Month,Birth.Day,Birth.Year,Birth.City,Birth.State,Death.Month,Death.Day,Death.Year,Death.City,Death.State,Gender,Race.or.Ethnicity,Court.Type..1.,Court.Name..1.,Appointment.Title..1.,Appointing.President..1.,Party.of.Appointing.President..1.,Reappointing.President..1.,Party.of.Reappointing.President..1.,ABA.Rating..1.,Seat.ID..1.,Statute.Authorizing.New.Seat..1.,Recess.Appointment.Date..1.,Nomination.Date..1.,School..1.,Degree..1.,Degree.Year..1.,School..2.,Degree..2.,Degree.Year..2.,School..3.,Degree..3.,Degree.Year..3.,School..4.,Degree..4.,Degree.Year..4.,School..5.,Degree..5.,Degree.Year..5.,Professional.Career,Other.Nominations.Recess.Appointments,X,party.affiliation.of.president,president.name,court.type,court.name,state,nomination.date.senate.executive.journal,dime.cid,dime.cfscore,imputed.dime.cfscore,jcs.score.dw,jcs.cfscore.cf,pres.dw,pres.dime.cfscore,senscore.dw,senscore.dime.cfscore,state.delegation.dw,state.delegation.dime.cfscore,use.pres,both.sen.opp,unified,birth.year,gender,race.or.ethnicity,aba.rating,law.school,employment.text.field,exit.year,enter.year,jd.rank,degree.type,clerked.for.con,clerked.for.lib,nconts,jud.chair.dw,overimputed.dime.cfscore,court.name1,enter.year1,exit.year1,court.name2,enter.year2,exit.year2,court.name3,enter.year3,exit.year3,exit.yearr,exit.year1r,exit.year2r,circuit,circuit2,circuit3,Middle.Initial,n.y,first_dist,middle_dist,last_dist,total_dist,matched,district,District_FJCBonica,court_mismatch,n,keep
62,1996-0924-ozarkx-001,Ozark Chapter/Sierra Club v. Thomas,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-MCB0-006F-P266-00000-00&context=1516831&sourcegroupingtype=G,924 F. Supp. 103,No. 1: 96 CV 12 SNL,96-00012,Summary judgment was appropriate because Secretary of U.S. Department of Agriculture had sole discretion under 1995 Rescissions Act to determine scope of environmental impact evaluations and decision to apply categorical exclusion instead of environmental assessment under NEPA was proper for a proposed sale of salvage timber from a national forest.,U.S. Federal,"United States District Court for the Eastern District of Missouri, Southeastern Division",5/3/96,sierra club%ken midkiff%charles phillips%tom kruzen,ngo%individual,united states forest service%department of agriculture,fed,stephen n. limbaugh,defendant,none,fs,missouri,nepa%esa,none,prevent extraction,forest,timber sales,0,no,0,none,0,none,0,yes,0,none,0,none,0,none,Biosphere,Flora,conservation,Flora/Fauna/Ecosystems,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1383911,1398,limbaugh,stephen,nathaniel, ,NA,NA,1927,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Ronald Reagan,Republican,,,,MOED0306, ,,6/7/83,Southeast Missouri State College,B.A.,1950,University of Missouri School of Law,J.D.,1951,,,,,,NA,,,NA,"U.S. Navy, 1946-1948; Private practice, Cape Girardeau, Missouri, 1951-1983; Prosecutor, Cape Girardeau County, Missouri, 1955-1958; City attorney, Cape Girardeau, Missouri, 1964-1968",,1514,Republican,Ronald Reagan,USDC,"U. S. District Court, Western District of Missouri",MO,6/7/83,5824573919,0.868,0.868,0.192,0.687,0.69,0.98,0.192,0.687,-0.073,0.047,0,0,1,1927,M,White, ,University of Missouri School of Law,"U.S. Navy, 1946-1948<BR>Private practice, Cape Girardeau, Missouri, 1951-1983<BR>Prosecutor, Cape Girardeau County, Missouri, 1955-1958<BR>City attorney, Cape Girardeau, Missouri, 1964-1968<BR>",1996,1983,6,B.A.,0,0,10,0.396,0.709527662,"U. S. District Court, Western District of Missouri",1983,1996,,NA,3000,NA,NA,NA,1996,1996,NA,"U. S. District Court, Western District of Missouri",,NA,n,2,0,0,0,0,1,65,65,1,3,0
63,1996-0924-ozarkx-001,Ozark Chapter/Sierra Club v. Thomas,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-MCB0-006F-P266-00000-00&context=1516831&sourcegroupingtype=G,924 F. Supp. 103,No. 1: 96 CV 12 SNL,96-00012,Summary judgment was appropriate because Secretary of U.S. Department of Agriculture had sole discretion under 1995 Rescissions Act to determine scope of environmental impact evaluations and decision to apply categorical exclusion instead of environmental assessment under NEPA was proper for a proposed sale of salvage timber from a national forest.,U.S. Federal,"United States District Court for the Eastern District of Missouri, Southeastern Division",5/3/96,sierra club%ken midkiff%charles phillips%tom kruzen,ngo%individual,united states forest service%department of agriculture,fed,stephen n. limbaugh,defendant,none,fs,missouri,nepa%esa,none,prevent extraction,forest,timber sales,0,no,0,none,0,none,0,yes,0,none,0,none,0,none,Biosphere,Flora,conservation,Flora/Fauna/Ecosystems,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1383911,1398,limbaugh,stephen,nathaniel, ,NA,NA,1927,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Ronald Reagan,Republican,,,,MOED0306, ,,6/7/83,Southeast Missouri State College,B.A.,1950,University of Missouri School of Law,J.D.,1951,,,,,,NA,,,NA,"U.S. Navy, 1946-1948; Private practice, Cape Girardeau, Missouri, 1951-1983; Prosecutor, Cape Girardeau County, Missouri, 1955-1958; City attorney, Cape Girardeau, Missouri, 1964-1968",,1515,Republican,Ronald Reagan,USDC,"U. S. District Court, Eastern District of Missouri",MO,6/7/83,5824573919,0.868,0.868,0.192,0.687,0.69,0.98,0.192,0.687,-0.073,0.047,0,0,1,1927,M,White, ,University of Missouri School of Law,"U.S. Navy, 1946-1948<BR>Private practice, Cape Girardeau, Missouri, 1951-1983<BR>Prosecutor, Cape Girardeau County, Missouri, 1955-1958<BR>City attorney, Cape Girardeau, Missouri, 1964-1968<BR>",1996,1983,6,B.A.,0,0,10,0.396,0.709527662,"U. S. District Court, Western District of Missouri",1983,1996,,NA,3000,NA,NA,NA,1996,1996,NA,"U. S. District Court, Eastern District of Missouri",,NA,n,2,0,0,0,0,1,65,65,1,3,1
64,1996-0924-ozarkx-001,Ozark Chapter/Sierra Club v. Thomas,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-MCB0-006F-P266-00000-00&context=1516831&sourcegroupingtype=G,924 F. Supp. 103,No. 1: 96 CV 12 SNL,96-00012,Summary judgment was appropriate because Secretary of U.S. Department of Agriculture had sole discretion under 1995 Rescissions Act to determine scope of environmental impact evaluations and decision to apply categorical exclusion instead of environmental assessment under NEPA was proper for a proposed sale of salvage timber from a national forest.,U.S. Federal,"United States District Court for the Eastern District of Missouri, Southeastern Division",5/3/96,sierra club%ken midkiff%charles phillips%tom kruzen,ngo%individual,united states forest service%department of agriculture,fed,stephen n. limbaugh,defendant,none,fs,missouri,nepa%esa,none,prevent extraction,forest,timber sales,0,no,0,none,0,none,0,yes,0,none,0,none,0,none,Biosphere,Flora,conservation,Flora/Fauna/Ecosystems,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1392721,3177,limbaugh,stephen,nathaniel,Jr.,NA,NA,1952,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,George W. Bush,Republican,,,Well Qualified,MOED0802, ,,12/6/07,Southern Methodist University,B.A.,1973,Southern Methodist University School of Law (now Dedman School of Law),J.D.,1976,University of Virginia School of Law,LL.M.,1998,,,NA,,,NA,"Private practice, Cape Girardeau, Missouri, 1977-1978, 1983-1987; Assistant prosecutor, Cape Girardeau County, Missouri, 1978; Prosecutor, Cape Girardeau County, Missouri, 1979-1982; Judge, Circuit Court of Missouri, Thirty-Second Judicial Circuit, 1987-1992; Judge, Supreme Court of Missouri, 1992-2008",,338,Republican,George W. Bush,USDC,"U. S. District Court, Eastern District of Missouri",MO,12/6/07,5824573919,0.868,0.868,0.3385,0.892,0.724,0.86,0.3385,0.892,0.124,0.389,0,0,0,1952,M,White,Well Qualified,Southern Methodist University School of Law,"Private practice, Cape Girardeau, Missouri, 1977-1978, 1983-1987<br>Assistant prosecutor, Cape Girardeau County, Missouri, 1978<br>Prosecutor, Cape Girardeau County, Missouri, 1979-1982<br>Judge, Circuit Court of Missouri, Thirty-Second Judicial Circuit, 1987-1992<br>Judge, Supreme Court of Missouri, 1992-2008",NA,2008,4,B.A.,0,0,10,-0.374,1.037430654,,NA,3000,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Eastern District of Missouri",,NA,n,1,0,0,0,0,1,65,65,1,3,0
91,2007-2007-haasvx-001,Haas v. Mo. DOT,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:5YGY-K8G1-JGBH-B08N-00000-00&context=1516831&sourcegroupingtype=G,2007 U.S. Dist. LEXIS 110408,Case No. 4:07CV2088SNL,07-02088,none,U.S. Federal,"United States District Court for the Eastern District of Missouri, Eastern Division",12/27/07,william haas,individual,missouri department of transportation,state,stephen n. limbaugh,defendant,none,fha,missouri,nepa,none,stop closure of road,other environmental,interstate 64 west of brentwood blvd/interstate 170,0,no,0,none,0,none,0,no,0,none,0,none,0,none,unknown,unknown,conservation,Transportation Infrastructure,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1383911,1398,limbaugh,stephen,nathaniel, ,NA,NA,1927,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Ronald Reagan,Republican,,,,MOED0306, ,,6/7/83,Southeast Missouri State College,B.A.,1950,University of Missouri School of Law,J.D.,1951,,,,,,NA,,,NA,"U.S. Navy, 1946-1948; Private practice, Cape Girardeau, Missouri, 1951-1983; Prosecutor, Cape Girardeau County, Missouri, 1955-1958; City attorney, Cape Girardeau, Missouri, 1964-1968",,1514,Republican,Ronald Reagan,USDC,"U. S. District Court, Western District of Missouri",MO,6/7/83,5824573919,0.868,0.868,0.192,0.687,0.69,0.98,0.192,0.687,-0.073,0.047,0,0,1,1927,M,White, ,University of Missouri School of Law,"U.S. Navy, 1946-1948<BR>Private practice, Cape Girardeau, Missouri, 1951-1983<BR>Prosecutor, Cape Girardeau County, Missouri, 1955-1958<BR>City attorney, Cape Girardeau, Missouri, 1964-1968<BR>",1996,1983,6,B.A.,0,0,10,0.396,0.709527662,"U. S. District Court, Western District of Missouri",1983,1996,,NA,3000,NA,NA,NA,1996,1996,NA,"U. S. District Court, Western District of Missouri",,NA,n,2,0,0,0,0,1,65,65,1,3,0
92,2007-2007-haasvx-001,Haas v. Mo. DOT,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:5YGY-K8G1-JGBH-B08N-00000-00&context=1516831&sourcegroupingtype=G,2007 U.S. Dist. LEXIS 110408,Case No. 4:07CV2088SNL,07-02088,none,U.S. Federal,"United States District Court for the Eastern District of Missouri, Eastern Division",12/27/07,william haas,individual,missouri department of transportation,state,stephen n. limbaugh,defendant,none,fha,missouri,nepa,none,stop closure of road,other environmental,interstate 64 west of brentwood blvd/interstate 170,0,no,0,none,0,none,0,no,0,none,0,none,0,none,unknown,unknown,conservation,Transportation Infrastructure,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1383911,1398,limbaugh,stephen,nathaniel, ,NA,NA,1927,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,Ronald Reagan,Republican,,,,MOED0306, ,,6/7/83,Southeast Missouri State College,B.A.,1950,University of Missouri School of Law,J.D.,1951,,,,,,NA,,,NA,"U.S. Navy, 1946-1948; Private practice, Cape Girardeau, Missouri, 1951-1983; Prosecutor, Cape Girardeau County, Missouri, 1955-1958; City attorney, Cape Girardeau, Missouri, 1964-1968",,1515,Republican,Ronald Reagan,USDC,"U. S. District Court, Eastern District of Missouri",MO,6/7/83,5824573919,0.868,0.868,0.192,0.687,0.69,0.98,0.192,0.687,-0.073,0.047,0,0,1,1927,M,White, ,University of Missouri School of Law,"U.S. Navy, 1946-1948<BR>Private practice, Cape Girardeau, Missouri, 1951-1983<BR>Prosecutor, Cape Girardeau County, Missouri, 1955-1958<BR>City attorney, Cape Girardeau, Missouri, 1964-1968<BR>",1996,1983,6,B.A.,0,0,10,0.396,0.709527662,"U. S. District Court, Western District of Missouri",1983,1996,,NA,3000,NA,NA,NA,1996,1996,NA,"U. S. District Court, Eastern District of Missouri",,NA,n,2,0,0,0,0,1,65,65,1,3,1
93,2007-2007-haasvx-001,Haas v. Mo. DOT,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:5YGY-K8G1-JGBH-B08N-00000-00&context=1516831&sourcegroupingtype=G,2007 U.S. Dist. LEXIS 110408,Case No. 4:07CV2088SNL,07-02088,none,U.S. Federal,"United States District Court for the Eastern District of Missouri, Eastern Division",12/27/07,william haas,individual,missouri department of transportation,state,stephen n. limbaugh,defendant,none,fha,missouri,nepa,none,stop closure of road,other environmental,interstate 64 west of brentwood blvd/interstate 170,0,no,0,none,0,none,0,no,0,none,0,none,0,none,unknown,unknown,conservation,Transportation Infrastructure,stephen n. limbaugh,stephen,n.,limbaugh,n,1,1392721,3177,limbaugh,stephen,nathaniel,Jr.,NA,NA,1952,Cape Girardeau,MO,NA,NA,NA, , ,Male,White,U.S. District Court,U.S. District Court for the Eastern District of Missouri,Judge,George W. Bush,Republican,,,Well Qualified,MOED0802, ,,12/6/07,Southern Methodist University,B.A.,1973,Southern Methodist University School of Law (now Dedman School of Law),J.D.,1976,University of Virginia School of Law,LL.M.,1998,,,NA,,,NA,"Private practice, Cape Girardeau, Missouri, 1977-1978, 1983-1987; Assistant prosecutor, Cape Girardeau County, Missouri, 1978; Prosecutor, Cape Girardeau County, Missouri, 1979-1982; Judge, Circuit Court of Missouri, Thirty-Second Judicial Circuit, 1987-1992; Judge, Supreme Court of Missouri, 1992-2008",,338,Republican,George W. Bush,USDC,"U. S. District Court, Eastern District of Missouri",MO,12/6/07,5824573919,0.868,0.868,0.3385,0.892,0.724,0.86,0.3385,0.892,0.124,0.389,0,0,0,1952,M,White,Well Qualified,Southern Methodist University School of Law,"Private practice, Cape Girardeau, Missouri, 1977-1978, 1983-1987<br>Assistant prosecutor, Cape Girardeau County, Missouri, 1978<br>Prosecutor, Cape Girardeau County, Missouri, 1979-1982<br>Judge, Circuit Court of Missouri, Thirty-Second Judicial Circuit, 1987-1992<br>Judge, Supreme Court of Missouri, 1992-2008",NA,2008,4,B.A.,0,0,10,-0.374,1.037430654,,NA,3000,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Eastern District of Missouri",,NA,n,1,0,0,0,0,1,65,65,1,3,0
43,1990-0743-sierra-001,Sierra Club v. Davies,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-7WS0-0054-40F9-00000-00&context=1516831&sourcegroupingtype=G,743 F. Supp. 1334,No. LR-C-90-56,90-00056,none,U.S. Federal,"United States District Court for the Eastern District of Arkansas, Western Division",8/6/90,sierra club%arkansas wildlife federatin inc%friends of crater of diamonds state park,ngo%civic_assn,"richard davies%arkansas department of parks and tourism%arkansas parks, recreation, and travel commission%john cook%national park service%manual lujan",state%fed,susan webber wright,plaintiff,none,none,arkansas,nepa,none,cease mining operation in park,other-environmental,federal decision to allow diamond mining operations and drilling in park,1,yes,0,none,9,none,0,no,0,none,0,none,0,none,unknown,unknown,energy & mineral resources,Other mineral extraction,susan webber wright,susan,webber,wright,w,1,1390171,2664,wright,susan,webber, ,NA,NA,1948,Texarkana,AR,NA,NA,NA, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Arkansas,Judge,George H.W. Bush,Republican,,,Qualified,ARWD0403, ,,9/21/89,Randolph-Macon Woman's College (now Randolph College),B.A.,1970,University of Arkansas,M.P.A.,1973,University of Arkansas School of Law,J.D.,1975,,,NA,,,NA,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976; Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor, 1980-1983; professor, 1983-1990; Research assistant, Arkansas constitutional convention, 1979; Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980; Visiting associate professor, Ohio State University College of Law, 1981; Visiting associate professor, Louisiana State University Law Center, 1982-1983",,1220,Republican,George H.W. Bush,USDC,"U. S. District Court, Eastern District of Arkansas",KS,9/21/89,NA,NA,0.551,0.197,0.855,0.578,0.77,0.197,0.855,-0.013,-0.01,0,0,0,1948,F,White,Qualified,University of Arkansas School of Law,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976<BR>Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor,  1980-1983; professor, 1983-1990<BR>Research assistant, Arkansas constitutional convention, 1979<BR>Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980<BR>Visiting associate professor, Ohio State University College of Law, 1981<BR>Visiting associate professor, Louisiana State University Law Center, 1982-1983<br>",1990,1990,5,B.A.,0,0,0,-0.318,NA,"U. S. District Court, Eastern District of Arkansas",1990,2013,,NA,3000,NA,NA,NA,NA,2013,NA,"U. S. District Court, Eastern District of Arkansas",,NA,w,2,0,0,0,0,1,60,61,0,2,1
44,1990-0743-sierra-001,Sierra Club v. Davies,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-7WS0-0054-40F9-00000-00&context=1516831&sourcegroupingtype=G,743 F. Supp. 1334,No. LR-C-90-56,90-00056,none,U.S. Federal,"United States District Court for the Eastern District of Arkansas, Western Division",8/6/90,sierra club%arkansas wildlife federatin inc%friends of crater of diamonds state park,ngo%civic_assn,"richard davies%arkansas department of parks and tourism%arkansas parks, recreation, and travel commission%john cook%national park service%manual lujan",state%fed,susan webber wright,plaintiff,none,none,arkansas,nepa,none,cease mining operation in park,other-environmental,federal decision to allow diamond mining operations and drilling in park,1,yes,0,none,9,none,0,no,0,none,0,none,0,none,unknown,unknown,energy & mineral resources,Other mineral extraction,susan webber wright,susan,webber,wright,w,1,1390171,2664,wright,susan,webber, ,NA,NA,1948,Texarkana,AR,NA,NA,NA, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Arkansas,Judge,George H.W. Bush,Republican,,,Qualified,ARWD0403, ,,9/21/89,Randolph-Macon Woman's College (now Randolph College),B.A.,1970,University of Arkansas,M.P.A.,1973,University of Arkansas School of Law,J.D.,1975,,,NA,,,NA,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976; Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor, 1980-1983; professor, 1983-1990; Research assistant, Arkansas constitutional convention, 1979; Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980; Visiting associate professor, Ohio State University College of Law, 1981; Visiting associate professor, Louisiana State University Law Center, 1982-1983",,1221,Republican,George H.W. Bush,USDC,"U. S. District Court, Western District of Arkansas",KS,9/21/89,NA,NA,0.551,0.197,0.855,0.578,0.77,0.197,0.855,-0.013,-0.01,0,0,0,1948,F,White,Qualified,University of Arkansas School of Law,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976<BR>Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor,  1980-1983; professor, 1983-1990<BR>Research assistant, Arkansas constitutional convention, 1979<BR>Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980<BR>Visiting associate professor, Ohio State University College of Law, 1981<BR>Visiting associate professor, Louisiana State University Law Center, 1982-1983<br>",1990,1990,5,B.A.,0,0,0,-0.318,NA,"U. S. District Court, Eastern District of Arkansas",1990,2013,,NA,3000,NA,NA,NA,NA,2013,NA,"U. S. District Court, Western District of Arkansas",,NA,w,2,0,0,0,0,1,60,61,0,2,0
94,2008-2008-whitfi-001,"Whitfield v. Triad Transp., Inc.",https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:4RKF-6BD0-TXFP-92GF-00000-00&context=1516831&sourcegroupingtype=G,2008 U.S. Dist. LEXIS 2385,No. 4:07CV01206 SWW,07-01206,none,U.S. Federal,"United States District Court for the Eastern District of Arkansas, Western Division",1/10/08,mark whitfield,individual,"triad tranport, inc.",industry,susan webber wright,plaintiff,none,none,arkansas,rcra,none,damage relief,toxic waste,chemical management,3,no,0,none,0,none,0,no,0,none,0,none,0,none,Anthropogenic,Hazardous Substance,waste & pollution,Waste Management,susan webber wright,susan,webber,wright,w,1,1390171,2664,wright,susan,webber, ,NA,NA,1948,Texarkana,AR,NA,NA,NA, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Arkansas,Judge,George H.W. Bush,Republican,,,Qualified,ARWD0403, ,,9/21/89,Randolph-Macon Woman's College (now Randolph College),B.A.,1970,University of Arkansas,M.P.A.,1973,University of Arkansas School of Law,J.D.,1975,,,NA,,,NA,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976; Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor, 1980-1983; professor, 1983-1990; Research assistant, Arkansas constitutional convention, 1979; Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980; Visiting associate professor, Ohio State University College of Law, 1981; Visiting associate professor, Louisiana State University Law Center, 1982-1983",,1220,Republican,George H.W. Bush,USDC,"U. S. District Court, Eastern District of Arkansas",KS,9/21/89,NA,NA,0.551,0.197,0.855,0.578,0.77,0.197,0.855,-0.013,-0.01,0,0,0,1948,F,White,Qualified,University of Arkansas School of Law,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976<BR>Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor,  1980-1983; professor, 1983-1990<BR>Research assistant, Arkansas constitutional convention, 1979<BR>Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980<BR>Visiting associate professor, Ohio State University College of Law, 1981<BR>Visiting associate professor, Louisiana State University Law Center, 1982-1983<br>",1990,1990,5,B.A.,0,0,0,-0.318,NA,"U. S. District Court, Eastern District of Arkansas",1990,2013,,NA,3000,NA,NA,NA,NA,2013,NA,"U. S. District Court, Eastern District of Arkansas",,NA,w,2,0,0,0,0,1,60,61,0,2,1
95,2008-2008-whitfi-001,"Whitfield v. Triad Transp., Inc.",https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:4RKF-6BD0-TXFP-92GF-00000-00&context=1516831&sourcegroupingtype=G,2008 U.S. Dist. LEXIS 2385,No. 4:07CV01206 SWW,07-01206,none,U.S. Federal,"United States District Court for the Eastern District of Arkansas, Western Division",1/10/08,mark whitfield,individual,"triad tranport, inc.",industry,susan webber wright,plaintiff,none,none,arkansas,rcra,none,damage relief,toxic waste,chemical management,3,no,0,none,0,none,0,no,0,none,0,none,0,none,Anthropogenic,Hazardous Substance,waste & pollution,Waste Management,susan webber wright,susan,webber,wright,w,1,1390171,2664,wright,susan,webber, ,NA,NA,1948,Texarkana,AR,NA,NA,NA, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Arkansas,Judge,George H.W. Bush,Republican,,,Qualified,ARWD0403, ,,9/21/89,Randolph-Macon Woman's College (now Randolph College),B.A.,1970,University of Arkansas,M.P.A.,1973,University of Arkansas School of Law,J.D.,1975,,,NA,,,NA,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976; Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor, 1980-1983; professor, 1983-1990; Research assistant, Arkansas constitutional convention, 1979; Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980; Visiting associate professor, Ohio State University College of Law, 1981; Visiting associate professor, Louisiana State University Law Center, 1982-1983",,1221,Republican,George H.W. Bush,USDC,"U. S. District Court, Western District of Arkansas",KS,9/21/89,NA,NA,0.551,0.197,0.855,0.578,0.77,0.197,0.855,-0.013,-0.01,0,0,0,1948,F,White,Qualified,University of Arkansas School of Law,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976<BR>Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor,  1980-1983; professor, 1983-1990<BR>Research assistant, Arkansas constitutional convention, 1979<BR>Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980<BR>Visiting associate professor, Ohio State University College of Law, 1981<BR>Visiting associate professor, Louisiana State University Law Center, 1982-1983<br>",1990,1990,5,B.A.,0,0,0,-0.318,NA,"U. S. District Court, Eastern District of Arkansas",1990,2013,,NA,3000,NA,NA,NA,NA,2013,NA,"U. S. District Court, Western District of Arkansas",,NA,w,2,0,0,0,0,1,60,61,0,2,0
96,2009-2009-united-023,United States v. Rineco Chem. Indus.,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:4W1D-XW40-TXFP-922P-00000-00&context=1516831&sourcegroupingtype=G,2009 U.S. Dist. LEXIS 29970,No. 4:07cv001189 SWW,07-01189,none,U.S. Federal,"United States District Court for the Eastern District of Arkansas, Western Division",3/4/09,united states of america,fed,rineco chemical industries,industry,susan webber wright,plaintiff,none,epa,arkansas,rcra%caa%cercla,none,stop hazardous waste disposal,toxic waste disposal,production of hazardous waste derived fuel,1,no,0,none,0,"dr. w. roy penney, professor of chemical engineering, university of arkansas",3,no,1,carbon dioxide,0,none,0,none,Anthropogenic,Hazardous Substance,waste & pollution,Waste Management,susan webber wright,susan,webber,wright,w,1,1390171,2664,wright,susan,webber, ,NA,NA,1948,Texarkana,AR,NA,NA,NA, , ,Female,White,U.S. District Court,U.S. District Court for the Western District of Arkansas,Judge,George H.W. Bush,Republican,,,Qualified,ARWD0403, ,,9/21/89,Randolph-Macon Woman's College (now Randolph College),B.A.,1970,University of Arkansas,M.P.A.,1973,University of Arkansas School of Law,J.D.,1975,,,NA,,,NA,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976; Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor, 1980-1983; professor, 1983-1990; Research assistant, Arkansas constitutional convention, 1979; Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980; Visiting associate professor, Ohio State University College of Law, 1981; Visiting associate professor, Louisiana State University Law Center, 1982-1983",,1220,Republican,George H.W. Bush,USDC,"U. S. District Court, Eastern District of Arkansas",KS,9/21/89,NA,NA,0.551,0.197,0.855,0.578,0.77,0.197,0.855,-0.013,-0.01,0,0,0,1948,F,White,Qualified,University of Arkansas School of Law,"Law clerk, Hon. J. Smith Henley, U.S. Court of Appeals for the Eighth Circuit, 1975-1976<BR>Faculty, University of Arkansas at Little Rock School of Law, 1976-1990; assistant professor and assistant dean, 1976-1978; associate professor,  1980-1983; professor, 1983-1990<BR>Research assistant, Arkansas constitutional convention, 1979<BR>Visiting assistant professor, University of Arkansas at Fayetteville School of Law, 1980<BR>Visiting associate professor, Ohio State University College of Law, 1981<BR>Visiting associate professor, Louisiana State University Law Center, 1982-1983<br>",1990,1990,5,B.A.,0,0,0,-0.318,NA,"U. S. District Court, Eastern District of Arkansas",1990,2013,,NA,3000,NA,NA,NA,NA,2013,NA,"U. S. District Court, Eastern District of Arkansas",,NA,w,2,0,0,0,0,1,60,61,0,2,1
